shift_name,units_produced,defect_count,cycle_time_avg,shift_efficiency_score,experience_level,skill_category,runtime_hours,downtime_minutes,maintenance_flag,machine_status,maintenance_downtime,temperature,humidity,shift_duration,day_of_week_sin,day_of_week_cos,hour_of_day_sin,hour_of_day_cos
Evening,617,24,37.53,81.52714122693311,3,Intermediate,6.77,43.73,0,Operational,0.0,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Evening,589,19,36.13,75.80593418490244,3,Intermediate,6.78,43.07,1,Operational,43.07,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Evening,622,24,34.49,76.30427539711215,5,Intermediate,6.94,33.44,0,Operational,55.28,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Evening,610,25,39.24,78.21862229404654,5,Intermediate,6.91,35.67,0,Operational,0.0,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Evening,627,26,34.66,80.35292430633842,4,Intermediate,6.95,33.16,0,Operational,0.0,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Evening,647,22,32.67,84.3493952870984,2,Intermediate,7.07,26.04,0,Operational,43.29,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Evening,609,23,36.48,81.2217057781284,4,Intermediate,6.92,34.56,0,Operational,0.0,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Evening,601,19,38.29,77.17356038917836,5,Intermediate,6.81,41.19,0,Operational,0.0,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Evening,583,24,34.79,77.15027947341868,2,Intermediate,6.78,42.92,0,Operational,58.65,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Morning,923,17,34.56,96.44060285953398,6,Senior,7.32,10.65,0,Operational,0.0,18.8,46.6,8.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
Morning,831,19,34.79,97.84737772309684,4,Intermediate,7.33,10.0,0,Operational,0.0,18.8,46.6,8.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
Morning,848,20,32.48,90.52389838536308,6,Senior,7.21,17.29,0,Operational,0.0,18.8,46.6,8.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
Morning,902,18,39.61,93.94553259360312,7,Expert,7.13,22.29,0,Operational,0.0,18.8,46.6,8.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
Evening,642,19,33.96,84.29082520717694,2,Intermediate,7.05,27.06,1,Operational,47.2,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Evening,642,19,33.96,84.29082520717694,2,Intermediate,7.05,27.06,1,Operational,27.06,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Morning,851,18,36.53,92.02350539076552,4,Senior,7.15,21.24,0,Operational,35.68,18.8,46.6,8.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
Morning,879,19,36.39,92.72495140071425,12,Expert,7.15,20.93,0,Operational,0.0,18.8,46.6,8.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
Morning,883,22,33.9,91.15832594284228,6,Senior,7.24,15.76,0,Operational,0.0,18.8,46.6,8.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
Morning,839,21,36.37,94.66208086485614,8,Senior,7.29,12.38,1,Operational,12.38,18.8,46.6,8.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
Morning,797,19,35.76,92.44980794863667,2,Intermediate,7.29,12.51,0,Operational,0.0,18.8,46.6,8.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
Evening,645,24,38.15,82.82153540072382,3,Intermediate,6.95,33.13,1,Operational,42.91,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Evening,645,24,38.15,82.82153540072382,3,Intermediate,6.95,33.13,1,Operational,33.13,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Evening,593,22,33.87,77.22575422149731,4,Intermediate,6.83,40.28,0,Operational,46.18,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Evening,607,22,36.57,78.48146887192044,3,Intermediate,6.78,43.25,0,Operational,0.0,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Evening,590,16,35.99,70.27390035822008,5,Intermediate,6.79,42.4,0,Operational,0.0,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Evening,610,22,36.78,79.73432142349479,2,Intermediate,6.92,34.77,0,Operational,0.0,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Evening,628,22,36.17,78.32303895159359,4,Intermediate,7.03,28.2,0,Operational,0.0,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Evening,602,17,35.91,79.65239271682098,4,Intermediate,6.98,30.96,0,Operational,0.0,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Evening,607,20,35.88,78.71475711348025,4,Intermediate,6.81,41.56,0,Operational,0.0,22.0,37.3,8.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Night,458,24,35.72,54.54519621625931,1,Junior,6.52,58.56,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,536,23,37.92,72.28818918534418,3,Intermediate,6.47,61.69,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,504,22,37.62,65.74763120959612,5,Intermediate,6.57,55.6,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,472,26,35.28,55.27929906008922,2,Junior,6.58,55.32,1,Issues,28.89,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,528,23,34.99,66.23681552237753,4,Intermediate,6.64,51.38,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,518,18,37.38,66.21276900596911,4,Intermediate,6.49,60.47,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,472,26,35.28,55.27929906008922,2,Junior,6.58,55.32,1,Issues,55.32,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Evening,612,20,36.98,77.54451479725756,3,Intermediate,6.83,40.11,1,Operational,40.11,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,602,25,40.67,76.48351117609602,5,Intermediate,6.88,37.08,0,Operational,0.0,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,590,24,36.6,71.16721122309254,3,Intermediate,6.86,38.18,0,Operational,0.0,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,623,21,34.98,83.53925167847775,5,Intermediate,6.95,33.1,0,Operational,0.0,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Night,477,24,37.44,58.82601277879959,2,Junior,6.5,60.2,1,Issues,60.2,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,519,19,35.97,66.0198379309626,2,Intermediate,6.56,56.62,1,Issues,56.62,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,534,23,32.0,66.77748521759769,3,Intermediate,6.56,56.28,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,463,20,34.91,56.69865114950765,2,Junior,6.45,63.11,1,Issues,63.11,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,474,22,36.17,59.68049561313559,2,Junior,6.51,59.56,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,468,24,38.07,59.17886504355833,1,Junior,6.51,59.43,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,479,19,34.81,63.10738105860855,1,Junior,6.63,52.03,1,Issues,13.92,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,479,19,34.81,63.10738105860855,1,Junior,6.63,52.03,1,Issues,52.03,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,511,20,38.62,63.29469567143885,4,Intermediate,6.58,55.39,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Evening,600,25,34.97,78.10939094491334,2,Intermediate,6.95,32.92,0,Operational,0.0,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,642,20,37.59,81.74066003685817,4,Intermediate,6.96,32.62,0,Operational,0.0,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,625,26,34.97,83.57962793920265,3,Intermediate,6.93,34.24,0,Operational,0.0,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,625,24,33.62,77.2229605521944,4,Intermediate,6.8,42.1,1,Operational,42.1,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,619,22,34.78,80.73930290812268,4,Intermediate,6.82,40.73,0,Operational,0.0,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,626,22,34.4,77.6291960578026,4,Intermediate,6.99,30.86,0,Operational,11.15,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,604,23,34.91,76.85909398547219,3,Intermediate,6.83,40.25,1,Operational,40.25,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,615,25,36.38,77.08177552667772,4,Intermediate,6.97,31.67,0,Operational,58.05,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,626,19,33.05,76.66440855754831,4,Intermediate,6.94,33.39,0,Operational,0.0,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,636,21,34.94,85.10826295313876,4,Intermediate,6.89,36.77,0,Operational,0.0,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,618,19,37.2,84.69300923386979,3,Intermediate,6.95,33.28,0,Operational,0.0,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,605,25,32.0,79.81802240388721,4,Intermediate,6.86,38.47,1,Operational,38.47,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,605,25,32.0,79.81802240388721,4,Intermediate,6.86,38.47,1,Operational,48.03,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,613,22,34.35,74.68477061220949,4,Intermediate,6.98,31.05,0,Operational,0.0,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,645,21,34.71,86.13666867567034,2,Intermediate,6.87,37.91,0,Operational,0.0,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,627,21,36.33,78.95703056771112,5,Intermediate,7.05,26.89,1,Operational,14.12,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,627,21,36.33,78.95703056771112,5,Intermediate,7.05,26.89,1,Operational,26.89,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,602,19,35.22,76.80241021717862,4,Intermediate,6.89,36.34,0,Operational,0.0,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Evening,635,23,37.03,79.4706330232994,4,Intermediate,6.99,30.56,0,Operational,0.0,21.3,53.9,8.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Night,541,24,35.66,70.07225227849122,5,Intermediate,6.69,48.81,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,516,23,34.34,64.61775968649735,3,Intermediate,6.69,48.87,1,Issues,48.87,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,459,25,36.92,60.41550263221531,2,Junior,6.63,52.03,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,546,26,32.0,69.76247964297018,4,Intermediate,6.56,56.3,0,Issues,11.15,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,478,21,37.57,63.01190608604564,1,Junior,6.53,58.48,0,Issues,14.12,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,478,21,37.57,63.01190608604564,1,Junior,6.53,58.48,0,Issues,26.89,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,480,23,40.49,62.68104728975975,2,Junior,6.66,50.65,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,484,23,34.96,60.9802947402271,1,Junior,6.52,58.98,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,550,24,41.85,69.9411000408872,4,Intermediate,6.69,48.58,0,Issues,42.1,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,532,23,35.33,69.47553939521822,3,Intermediate,6.6,53.97,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,476,26,35.15,57.32904645594039,2,Junior,6.51,59.17,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,521,23,37.43,59.81161653670016,2,Intermediate,6.53,58.18,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,546,19,34.09,74.44703024923996,5,Intermediate,6.6,54.22,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,520,19,36.81,68.93164730689335,5,Intermediate,6.59,54.7,0,Issues,40.11,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,502,25,36.19,66.60489547562568,2,Junior,6.7,48.03,1,Issues,38.47,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,502,25,36.19,66.60489547562568,2,Junior,6.7,48.03,1,Issues,48.03,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,460,19,39.1,60.08802246840521,1,Junior,6.44,63.85,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,451,22,36.15,54.80017847989419,1,Junior,6.45,62.76,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,512,23,38.87,59.4759935886301,4,Intermediate,6.61,53.58,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,479,26,36.53,59.22084172881581,1,Junior,6.73,46.3,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,533,21,36.16,64.09600089120626,4,Intermediate,6.59,54.6,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,526,18,34.38,68.20661765121464,4,Intermediate,6.54,57.6,1,Issues,57.6,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,469,23,39.17,62.45502131140005,1,Junior,6.59,54.85,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,555,22,40.89,71.48632836518405,4,Intermediate,6.55,57.19,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,543,20,35.01,66.44122837642013,5,Intermediate,6.67,49.71,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,455,23,34.69,53.16922521740429,2,Junior,6.46,62.48,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,508,21,38.52,62.74794846829231,3,Intermediate,6.61,53.1,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,457,22,36.88,58.95857401234886,1,Junior,6.59,54.36,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,520,22,34.07,71.36085180547686,5,Intermediate,6.54,57.48,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,522,23,38.53,65.9444913791695,5,Intermediate,6.57,55.73,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,531,19,37.11,69.17176669337188,5,Intermediate,6.55,56.77,0,Issues,40.25,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,477,19,35.63,61.59327535540246,2,Junior,6.53,58.05,1,Issues,58.05,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,543,20,36.91,65.13523165366352,4,Intermediate,6.57,55.82,1,Issues,55.82,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,479,26,39.96,54.86861924955777,2,Junior,6.63,52.36,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,489,20,35.95,66.10903133657406,2,Junior,6.48,61.28,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,458,26,36.36,60.45004748600893,2,Junior,6.6,53.77,0,Issues,12.28,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,560,23,33.18,69.38188577762288,5,Intermediate,6.77,43.76,0,Operational,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Night,476,24,37.34,60.99568083282986,1,Junior,6.52,59.01,0,Issues,0.0,18.8,47.1,8.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Morning,793,23,39.15,94.69114667039594,3,Intermediate,7.29,12.84,0,Operational,28.89,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,790,24,34.12,86.3396494748741,4,Intermediate,7.16,20.58,0,Operational,55.82,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,899,22,37.65,89.31503928855348,7,Senior,7.15,21.04,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,922,24,36.57,89.30627613866535,7,Senior,7.3,12.28,1,Operational,12.28,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,910,17,37.11,93.94838432822074,6,Senior,7.2,17.75,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,925,20,34.87,93.86471429486006,10,Expert,7.23,16.18,0,Operational,40.25,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,829,21,34.58,91.80833114331182,6,Senior,7.14,21.77,0,Operational,58.05,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,908,18,39.14,92.79642711424368,5,Senior,7.28,13.2,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,846,19,35.3,92.34689537569152,7,Senior,7.26,14.45,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,919,17,32.54,94.0401130198462,6,Senior,7.3,11.86,0,Operational,57.6,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,867,16,34.48,89.04604078441125,6,Senior,7.21,17.32,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,951,21,35.44,96.989811158079,12,Expert,7.33,10.0,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,796,23,39.51,95.19360698878224,2,Intermediate,7.31,11.15,1,Operational,11.15,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,840,19,32.8,99.4325325246466,2,Intermediate,7.33,10.0,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,902,18,36.76,93.12725468072564,8,Expert,7.33,10.0,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,951,18,38.23,96.72632074502692,12,Expert,7.26,14.12,1,Operational,14.12,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,951,18,38.23,96.72632074502692,12,Expert,7.26,14.12,1,Operational,26.89,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,896,17,33.68,94.64177640249342,6,Senior,7.33,10.0,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,894,18,37.66,91.72625175982432,6,Senior,7.29,12.85,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,862,20,40.12,96.85884818306046,8,Senior,7.33,10.0,0,Operational,42.1,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,771,20,39.33,89.3429975688201,5,Intermediate,7.12,23.09,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,905,16,37.12,92.89426833477415,8,Expert,7.02,28.98,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,781,21,35.15,93.06452004781092,2,Intermediate,7.3,12.15,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,793,23,39.15,94.69114667039594,3,Intermediate,7.29,12.84,0,Operational,55.32,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,909,15,33.06,101.46000149776896,12,Expert,7.27,13.92,1,Operational,13.92,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,909,15,33.06,101.46000149776896,12,Expert,7.27,13.92,1,Operational,52.03,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,957,20,39.82,88.34805467585171,7,Expert,7.22,16.8,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,939,15,35.03,97.00417336246484,10,Expert,7.33,10.0,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,932,18,36.8,94.99439339149036,7,Expert,7.27,13.58,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,898,20,37.83,96.02250964570722,8,Senior,7.29,12.56,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,908,15,37.07,97.6481020589359,7,Expert,7.16,20.34,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,921,16,33.93,92.83649855804168,10,Expert,7.22,16.64,0,Operational,60.2,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,881,19,35.95,93.88952970766408,6,Senior,7.3,12.2,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,906,19,33.29,93.21537557585204,6,Senior,7.3,11.99,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,890,20,35.95,91.1772727046821,12,Expert,7.22,16.82,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,960,16,36.67,99.09719046247096,12,Expert,7.26,14.61,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,882,17,32.0,97.84369251415504,8,Senior,7.33,10.0,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,903,18,35.78,95.70732480563488,6,Senior,7.32,11.07,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,835,20,35.3,92.95281433420548,6,Senior,7.27,13.92,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,843,21,38.04,97.26407479829372,8,Senior,7.25,15.09,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,856,15,34.32,96.1373289982952,6,Senior,7.28,12.96,0,Operational,0.0,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Morning,908,16,36.95,95.97788404689136,12,Expert,7.33,10.0,0,Operational,63.11,20.3,48.0,8.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
